Expression	Value	Location	Type	
sinus	Error (col 1): Unknown or ambiguous symbol. sinus			
GPIOB_DATA	Error (col 1): Unknown or ambiguous symbol. GPIOB_DATA			
DATA	Error (col 1): Unknown or ambiguous symbol. DATA			
tempc	Error (col 1): Unknown or ambiguous symbol. tempc			
adc_buffer	<array>	0x20001000	uint16_t[1024]	
adc_res	Error (col 1): Unknown or ambiguous symbol. adc_res			
NewSample	Error (col 1): Unknown or ambiguous symbol. NewSample			
OUT	<array>	0x20000000	float[1024]	
[553]	2.20693421E+36	0x200008A4	float	
[554]	2.1067002922E+36	0x200008A8	float	
[555]	2.1067002922E+36	0x200008AC	float	
[556]	2.20156445E+36	0x200008B0	float	
[557]	2.32864674E+36	0x200008B4	float	
[558]	2.4396198833E+36	0x200008B8	float	
[559]	2.4020321422E+36	0x200008BC	float	
[560]	2.2964286E+36	0x200008C0	float	
[561]	2.1568173344E+36	0x200008C4	float	
[562]	2.09775083E+36	0x200008C8	float	
[563]	2.11028013E+36	0x200008CC	float	
[564]	2.23736227E+36	0x200008D0	float	
[565]	2.36802424E+36	0x200008D4	float	
[566]	2.4288805E+36	0x200008D8	float	
[567]	2.36981416E+36	0x200008DC	float	
[568]	2.2230432044E+36	0x200008E0	float	
[569]	2.09238122E+36	0x200008E4	float	
[570]	2.06195317E+36	0x200008E8	float	
[571]	2.13891842E+36	0x200008EC	float	
[572]	2.30179837E+36	0x200008F0	float	
[573]	2.4270905833E+36	0x200008F4	float	
[574]	2.44319957E+36	0x200008F8	float	
[575]	2.3358062711E+36	0x200008FC	float	
[576]	2.19619484E+36	0x20000900	float	
[577]	2.0959610733E+36	0x20000904	float	
[578]	2.1067002922E+36	0x20000908	float	
[579]	2.19977468E+36	0x2000090C	float	
[580]	2.3375961944E+36	0x20000910	float	
[581]	2.4217209744E+36	0x20000914	float	
[582]	2.39308268E+36	0x20000918	float	
[583]	2.30179837E+36	0x2000091C	float	
[584]	2.1675565533E+36	0x20000920	float	
[585]	2.11028013E+36	0x20000924	float	
[586]	2.13891842E+36	0x20000928	float	
[587]	2.24273203E+36	0x2000092C	float	
[588]	2.35191525E+36	0x20000930	float	
[589]	2.38592315E+36	0x20000934	float	
[590]	2.34475572E+36	0x20000938	float	
[591]	2.27137016E+36	0x2000093C	float	
[592]	2.16397686E+36	0x20000940	float	
[593]	2.12996897E+36	0x20000944	float	
[594]	2.176506E+36	0x20000948	float	
[595]	2.27316008E+36	0x2000094C	float	
[596]	2.3483354133E+36	0x20000950	float	
[597]	2.37518377E+36	0x20000954	float	
[598]	2.3554951044E+36	0x20000958	float	
[599]	2.2588410244E+36	0x2000095C	float	
[600]	2.16576663E+36	0x20000960	float	
[601]	2.14607795E+36	0x20000964	float	
[602]	2.2033543722E+36	0x20000968	float	
[603]	2.2821095433E+36	0x2000096C	float	
[604]	2.3608647133E+36	0x20000970	float	
[605]	2.35012533E+36	0x20000974	float	
[606]	2.3071679844E+36	0x20000978	float	
[607]	2.2212532822E+36	0x2000097C	float	
[608]	2.15144756E+36	0x20000980	float	
[609]	2.13533858E+36	0x20000984	float	
[610]	2.20693421E+36	0x20000988	float	
[611]	2.2946388433E+36	0x2000098C	float	
[612]	2.37339385E+36	0x20000990	float	
[613]	2.36265463E+36	0x20000994	float	
[614]	2.30179837E+36	0x20000998	float	
[615]	2.21767343E+36	0x2000099C	float	
[616]	2.1675565533E+36	0x200009A0	float	
[617]	2.16397686E+36	0x200009A4	float	
[618]	2.2212532822E+36	0x200009A8	float	
[619]	2.31074783E+36	0x200009AC	float	
[620]	2.389503E+36	0x200009B0	float	
[621]	2.3608647133E+36	0x200009B4	float	
[622]	2.27495001E+36	0x200009B8	float	
[623]	2.20156445E+36	0x200009BC	float	
[624]	2.15323749E+36	0x200009C0	float	
[625]	2.18187577E+36	0x200009C4	float	
[626]	2.2463117233E+36	0x200009C8	float	
[627]	2.3125377522E+36	0x200009CC	float	
[628]	2.35728486E+36	0x200009D0	float	
[629]	2.3089579E+36	0x200009D4	float	
[630]	2.2695802433E+36	0x200009D8	float	
[631]	2.20156445E+36	0x200009DC	float	
[632]	2.176506E+36	0x200009E0	float	
[633]	2.20514429E+36	0x200009E4	float	
[634]	2.28031962E+36	0x200009E8	float	
[635]	2.31432751E+36	0x200009EC	float	
[636]	2.33401635E+36	0x200009F0	float	
[637]	2.29284892E+36	0x200009F4	float	
[638]	2.2445218011E+36	0x200009F8	float	
[639]	2.2105139044E+36	0x200009FC	float	
[640]	2.1908252311E+36	0x20000A00	float	
[641]	2.23736227E+36	0x20000A04	float	
[642]	2.2642106333E+36	0x20000A08	float	
[643]	2.3053780622E+36	0x20000A0C	float	
[644]	2.31611744E+36	0x20000A10	float	
[645]	2.27495001E+36	0x20000A14	float	
[646]	2.23199266E+36	0x20000A18	float	
[647]	2.21230382E+36	0x20000A1C	float	
[648]	2.20156445E+36	0x20000A20	float	
[649]	2.21946336E+36	0x20000A24	float	
[650]	2.2642106333E+36	0x20000A28	float	
[651]	2.31432751E+36	0x20000A2C	float	
[652]	2.3125377522E+36	0x20000A30	float	
[653]	2.28568938E+36	0x20000A34	float	
[654]	2.2409421144E+36	0x20000A38	float	
[655]	2.2284128144E+36	0x20000A3C	float	
[656]	2.21409375E+36	0x20000A40	float	
[657]	2.2391521911E+36	0x20000A44	float	
[658]	2.2570511011E+36	0x20000A48	float	
[659]	2.28568938E+36	0x20000A4C	float	
[660]	2.29821853E+36	0x20000A50	float	
[661]	2.27495001E+36	0x20000A54	float	
[662]	2.2695802433E+36	0x20000A58	float	
[663]	2.2284128144E+36	0x20000A5C	float	
[664]	2.2391521911E+36	0x20000A60	float	
[665]	2.25347125E+36	0x20000A64	float	
[666]	2.2463117233E+36	0x20000A68	float	
[667]	2.2642106333E+36	0x20000A6C	float	
[668]	2.26063094E+36	0x20000A70	float	
[669]	2.27852969E+36	0x20000A74	float	
[670]	2.28389946E+36	0x20000A78	float	
[671]	2.2570511011E+36	0x20000A7C	float	
[672]	2.2337825822E+36	0x20000A80	float	
[673]	2.2391521911E+36	0x20000A84	float	
[674]	2.24989157E+36	0x20000A88	float	
[675]	2.2409421144E+36	0x20000A8C	float	
[676]	2.2642106333E+36	0x20000A90	float	
[677]	2.29284892E+36	0x20000A94	float	
[678]	2.29105899E+36	0x20000A98	float	
[679]	2.26242071E+36	0x20000A9C	float	
[680]	2.2391521911E+36	0x20000AA0	float	
[681]	2.21946336E+36	0x20000AA4	float	
[682]	2.2158836722E+36	0x20000AA8	float	
[683]	2.26242071E+36	0x20000AAC	float	
[684]	2.3000084522E+36	0x20000AB0	float	
[685]	2.3071679844E+36	0x20000AB4	float	
[686]	2.2964286E+36	0x20000AB8	float	
[687]	2.2445218011E+36	0x20000ABC	float	
[688]	2.21409375E+36	0x20000AC0	float	
[689]	2.2158836722E+36	0x20000AC4	float	
[690]	2.2266228911E+36	0x20000AC8	float	
[691]	2.28568938E+36	0x20000ACC	float	
[692]	2.30179837E+36	0x20000AD0	float	
[693]	2.3071679844E+36	0x20000AD4	float	
[694]	2.28926907E+36	0x20000AD8	float	
[695]	2.2391521911E+36	0x20000ADC	float	
[696]	2.1979847633E+36	0x20000AE0	float	
[697]	2.16576663E+36	0x20000AE4	float	
[698]	2.2158836722E+36	0x20000AE8	float	
[699]	2.27316008E+36	0x20000AEC	float	
[700]	2.32148705E+36	0x20000AF0	float	
[701]	2.32685681E+36	0x20000AF4	float	
[702]	2.2767399333E+36	0x20000AF8	float	
[703]	2.21946336E+36	0x20000AFC	float	
[704]	2.1908252311E+36	0x20000B00	float	
[705]	2.19261499E+36	0x20000B04	float	
[706]	2.24989157E+36	0x20000B08	float	
[707]	2.30358829E+36	0x20000B0C	float	
[708]	2.33938595E+36	0x20000B10	float	
[709]	2.31432751E+36	0x20000B14	float	
[710]	2.25526117E+36	0x20000B18	float	
[711]	2.20693421E+36	0x20000B1C	float	
[712]	2.19619484E+36	0x20000B20	float	
[713]	2.21409375E+36	0x20000B24	float	
[714]	2.26779047E+36	0x20000B28	float	
[715]	2.3179073622E+36	0x20000B2C	float	
[716]	2.3125377522E+36	0x20000B30	float	
[717]	2.27495001E+36	0x20000B34	float	
[718]	2.2158836722E+36	0x20000B38	float	
[719]	2.18187577E+36	0x20000B3C	float	
[720]	2.20693421E+36	0x20000B40	float	
[721]	2.24989157E+36	0x20000B44	float	
[722]	2.29284892E+36	0x20000B48	float	
[723]	2.32685681E+36	0x20000B4C	float	
[724]	2.3071679844E+36	0x20000B50	float	
[725]	2.26779047E+36	0x20000B54	float	
[726]	2.21409375E+36	0x20000B58	float	
[727]	2.2033543722E+36	0x20000B5C	float	
[728]	2.23020273E+36	0x20000B60	float	
[729]	2.26779047E+36	0x20000B64	float	
[730]	2.30179837E+36	0x20000B68	float	
[731]	2.2964286E+36	0x20000B6C	float	
[732]	2.2570511011E+36	0x20000B70	float	
[733]	2.24273203E+36	0x20000B74	float	
[734]	2.23736227E+36	0x20000B78	float	
[735]	2.22483312E+36	0x20000B7C	float	
[736]	2.24273203E+36	0x20000B80	float	
[737]	2.27137016E+36	0x20000B84	float	
[738]	2.2964286E+36	0x20000B88	float	
[739]	2.29105899E+36	0x20000B8C	float	
[740]	2.2695802433E+36	0x20000B90	float	
[741]	2.2570511011E+36	0x20000B94	float	
[742]	2.23020273E+36	0x20000B98	float	
[743]	2.22483312E+36	0x20000B9C	float	
[744]	2.2588410244E+36	0x20000BA0	float	
[745]	2.28926907E+36	0x20000BA4	float	
[746]	2.25526117E+36	0x20000BA8	float	
[747]	2.26063094E+36	0x20000BAC	float	
[748]	2.25526117E+36	0x20000BB0	float	
[749]	2.23736227E+36	0x20000BB4	float	
[750]	2.2391521911E+36	0x20000BB8	float	
[751]	2.2588410244E+36	0x20000BBC	float	
[752]	2.25526117E+36	0x20000BC0	float	
[753]	2.26779047E+36	0x20000BC4	float	
[754]	2.29284892E+36	0x20000BC8	float	
[755]	2.2821095433E+36	0x20000BCC	float	
[756]	2.25347125E+36	0x20000BD0	float	
[757]	2.23557234E+36	0x20000BD4	float	
[758]	2.25526117E+36	0x20000BD8	float	
[759]	2.28389946E+36	0x20000BDC	float	
[760]	2.2463117233E+36	0x20000BE0	float	
[761]	2.24989157E+36	0x20000BE4	float	
[762]	2.2767399333E+36	0x20000BE8	float	
[763]	2.28031962E+36	0x20000BEC	float	
[764]	2.26063094E+36	0x20000BF0	float	
[765]	2.2516814911E+36	0x20000BF4	float	
[766]	2.23199266E+36	0x20000BF8	float	
[767]	2.24989157E+36	0x20000BFC	float	
[768]	2.23736227E+36	0x20000C00	float	
[769]	2.2767399333E+36	0x20000C04	float	
[770]	2.2767399333E+36	0x20000C08	float	
[771]	2.2874791522E+36	0x20000C0C	float	
[772]	2.2767399333E+36	0x20000C10	float	
[773]	2.26063094E+36	0x20000C14	float	
[774]	2.2212532822E+36	0x20000C18	float	
[775]	2.21946336E+36	0x20000C1C	float	
[776]	2.24273203E+36	0x20000C20	float	
[777]	2.2874791522E+36	0x20000C24	float	
[778]	2.29105899E+36	0x20000C28	float	
[779]	2.28926907E+36	0x20000C2C	float	
[780]	2.27495001E+36	0x20000C30	float	
[781]	2.21767343E+36	0x20000C34	float	
[782]	2.20872414E+36	0x20000C38	float	
[783]	2.23199266E+36	0x20000C3C	float	
[784]	2.28031962E+36	0x20000C40	float	
[785]	2.28568938E+36	0x20000C44	float	
[786]	2.2874791522E+36	0x20000C48	float	
[787]	2.27316008E+36	0x20000C4C	float	
[788]	2.23199266E+36	0x20000C50	float	
[789]	2.20156445E+36	0x20000C54	float	
[790]	2.20872414E+36	0x20000C58	float	
[791]	2.24273203E+36	0x20000C5C	float	
[792]	2.3053780622E+36	0x20000C60	float	
[793]	2.33222642E+36	0x20000C64	float	
[794]	2.3053780622E+36	0x20000C68	float	
[795]	2.2445218011E+36	0x20000C6C	float	
[796]	2.2105139044E+36	0x20000C70	float	
[797]	2.20514429E+36	0x20000C74	float	
[798]	2.23020273E+36	0x20000C78	float	
[799]	2.28389946E+36	0x20000C7C	float	
[800]	2.3125377522E+36	0x20000C80	float	
[801]	2.31611744E+36	0x20000C84	float	
[802]	2.2821095433E+36	0x20000C88	float	
[803]	2.2284128144E+36	0x20000C8C	float	
[804]	2.1782959311E+36	0x20000C90	float	
[805]	2.21767343E+36	0x20000C94	float	
[806]	2.24989157E+36	0x20000C98	float	
[807]	2.3089579E+36	0x20000C9C	float	
[808]	2.3250668944E+36	0x20000CA0	float	
[809]	2.3000084522E+36	0x20000CA4	float	
[810]	2.23736227E+36	0x20000CA8	float	
[811]	2.1890353E+36	0x20000CAC	float	
[812]	2.19440491E+36	0x20000CB0	float	
[813]	2.23736227E+36	0x20000CB4	float	
[814]	2.2946388433E+36	0x20000CB8	float	
[815]	2.32685681E+36	0x20000CBC	float	
[816]	2.28926907E+36	0x20000CC0	float	
[817]	2.24273203E+36	0x20000CC4	float	
[818]	2.21230382E+36	0x20000CC8	float	
[819]	2.21409375E+36	0x20000CCC	float	
[820]	2.25347125E+36	0x20000CD0	float	
[821]	2.28389946E+36	0x20000CD4	float	
[822]	2.3000084522E+36	0x20000CD8	float	
[823]	2.31432751E+36	0x20000CDC	float	
[824]	2.2642106333E+36	0x20000CE0	float	
[825]	2.23736227E+36	0x20000CE4	float	
[826]	2.21230382E+36	0x20000CE8	float	
[827]	2.23199266E+36	0x20000CEC	float	
[828]	2.26779047E+36	0x20000CF0	float	
[829]	2.27852969E+36	0x20000CF4	float	
[830]	2.29105899E+36	0x20000CF8	float	
[831]	2.27137016E+36	0x20000CFC	float	
[832]	2.25347125E+36	0x20000D00	float	
[833]	2.2284128144E+36	0x20000D04	float	
[834]	2.23199266E+36	0x20000D08	float	
[835]	2.2391521911E+36	0x20000D0C	float	
[836]	2.2588410244E+36	0x20000D10	float	
[837]	2.2767399333E+36	0x20000D14	float	
[838]	2.27137016E+36	0x20000D18	float	
[839]	2.26779047E+36	0x20000D1C	float	
[840]	2.25526117E+36	0x20000D20	float	
[841]	2.2695802433E+36	0x20000D24	float	
[842]	2.26600055E+36	0x20000D28	float	
[843]	2.26600055E+36	0x20000D2C	float	
[844]	2.2516814911E+36	0x20000D30	float	
[845]	2.2642106333E+36	0x20000D34	float	
[846]	2.26600055E+36	0x20000D38	float	
[847]	2.27137016E+36	0x20000D3C	float	
[848]	2.2642106333E+36	0x20000D40	float	
[849]	2.27495001E+36	0x20000D44	float	
[850]	2.2409421144E+36	0x20000D48	float	
[851]	2.2033543722E+36	0x20000D4C	float	
[852]	2.21946336E+36	0x20000D50	float	
[853]	2.2337825822E+36	0x20000D54	float	
[854]	2.27852969E+36	0x20000D58	float	
[855]	2.30358829E+36	0x20000D5C	float	
[856]	2.2946388433E+36	0x20000D60	float	
[857]	2.28568938E+36	0x20000D64	float	
[858]	2.24810164E+36	0x20000D68	float	
[859]	2.22483312E+36	0x20000D6C	float	
[860]	2.2158836722E+36	0x20000D70	float	
[861]	2.2463117233E+36	0x20000D74	float	
[862]	2.3071679844E+36	0x20000D78	float	
[863]	2.3250668944E+36	0x20000D7C	float	
[864]	2.3089579E+36	0x20000D80	float	
[865]	2.26779047E+36	0x20000D84	float	
[866]	2.21767343E+36	0x20000D88	float	
[867]	2.19261499E+36	0x20000D8C	float	
[868]	2.21230382E+36	0x20000D90	float	
[869]	2.27137016E+36	0x20000D94	float	
[870]	2.32685681E+36	0x20000D98	float	
[871]	2.3537051811E+36	0x20000D9C	float	
[872]	2.3071679844E+36	0x20000DA0	float	
[873]	2.2391521911E+36	0x20000DA4	float	
[874]	2.1890353E+36	0x20000DA8	float	
[875]	2.176506E+36	0x20000DAC	float	
[876]	2.2284128144E+36	0x20000DB0	float	
[877]	2.28568938E+36	0x20000DB4	float	
[878]	2.3537051811E+36	0x20000DB8	float	
[879]	2.32864674E+36	0x20000DBC	float	
[880]	2.28031962E+36	0x20000DC0	float	
[881]	2.2158836722E+36	0x20000DC4	float	
[882]	2.17113639E+36	0x20000DC8	float	
[883]	2.19261499E+36	0x20000DCC	float	
[884]	2.2516814911E+36	0x20000DD0	float	
[885]	2.3089579E+36	0x20000DD4	float	
[886]	2.3411758811E+36	0x20000DD8	float	
[887]	2.30358829E+36	0x20000DDC	float	
[888]	2.24273203E+36	0x20000DE0	float	
[889]	2.19977468E+36	0x20000DE4	float	
[890]	2.17113639E+36	0x20000DE8	float	
[891]	2.21409375E+36	0x20000DEC	float	
[892]	2.2874791522E+36	0x20000DF0	float	
[893]	2.33938595E+36	0x20000DF4	float	
[894]	2.3375961944E+36	0x20000DF8	float	
[895]	2.2874791522E+36	0x20000DFC	float	
[896]	2.2230432044E+36	0x20000E00	float	
[897]	2.1854554633E+36	0x20000E04	float	
[898]	2.20514429E+36	0x20000E08	float	
[899]	2.2463117233E+36	0x20000E0C	float	
[900]	2.2946388433E+36	0x20000E10	float	
[901]	2.3179073622E+36	0x20000E14	float	
[902]	2.2964286E+36	0x20000E18	float	
[903]	2.23020273E+36	0x20000E1C	float	
[904]	2.2230432044E+36	0x20000E20	float	
[905]	2.2266228911E+36	0x20000E24	float	
[906]	2.2409421144E+36	0x20000E28	float	
[907]	2.27495001E+36	0x20000E2C	float	
[908]	2.29821853E+36	0x20000E30	float	
[909]	2.29284892E+36	0x20000E34	float	
[910]	2.2874791522E+36	0x20000E38	float	
[911]	2.23557234E+36	0x20000E3C	float	
[912]	2.21767343E+36	0x20000E40	float	
[913]	2.2212532822E+36	0x20000E44	float	
[914]	2.21946336E+36	0x20000E48	float	
[915]	2.26600055E+36	0x20000E4C	float	
[916]	2.28031962E+36	0x20000E50	float	
[917]	2.29284892E+36	0x20000E54	float	
[918]	2.2821095433E+36	0x20000E58	float	
[919]	2.24810164E+36	0x20000E5C	float	
[920]	2.2266228911E+36	0x20000E60	float	
[921]	2.21230382E+36	0x20000E64	float	
[922]	2.23020273E+36	0x20000E68	float	
[923]	2.26063094E+36	0x20000E6C	float	
[924]	2.27852969E+36	0x20000E70	float	
[925]	2.29284892E+36	0x20000E74	float	
[926]	2.26600055E+36	0x20000E78	float	
[927]	2.25526117E+36	0x20000E7C	float	
[928]	2.2230432044E+36	0x20000E80	float	
[929]	2.2158836722E+36	0x20000E84	float	
[930]	2.24810164E+36	0x20000E88	float	
[931]	2.2821095433E+36	0x20000E8C	float	
[932]	2.29105899E+36	0x20000E90	float	
[933]	2.2946388433E+36	0x20000E94	float	
[934]	2.28926907E+36	0x20000E98	float	
[935]	2.24810164E+36	0x20000E9C	float	
[936]	2.2158836722E+36	0x20000EA0	float	
[937]	2.21767343E+36	0x20000EA4	float	
[938]	2.22483312E+36	0x20000EA8	float	
[939]	2.26242071E+36	0x20000EAC	float	
[940]	2.2821095433E+36	0x20000EB0	float	
[941]	2.2964286E+36	0x20000EB4	float	
[942]	2.28389946E+36	0x20000EB8	float	
[943]	2.24810164E+36	0x20000EBC	float	
[944]	2.2284128144E+36	0x20000EC0	float	
[945]	2.2230432044E+36	0x20000EC4	float	
[946]	2.25526117E+36	0x20000EC8	float	
[947]	2.2874791522E+36	0x20000ECC	float	
[948]	2.3053780622E+36	0x20000ED0	float	
[949]	2.29105899E+36	0x20000ED4	float	
[950]	2.26242071E+36	0x20000ED8	float	
[951]	2.22483312E+36	0x20000EDC	float	
[952]	2.20514429E+36	0x20000EE0	float	
[953]	2.2105139044E+36	0x20000EE4	float	
[954]	2.23557234E+36	0x20000EE8	float	
[955]	2.28568938E+36	0x20000EEC	float	
[956]	2.27495001E+36	0x20000EF0	float	
[957]	2.26779047E+36	0x20000EF4	float	
[958]	2.2695802433E+36	0x20000EF8	float	
[959]	2.23557234E+36	0x20000EFC	float	
[960]	0.0	0x20000F00	float	
[961]	0.0	0x20000F04	float	
[962]	0.0	0x20000F08	float	
[963]	0.0	0x20000F0C	float	
[964]	0.0	0x20000F10	float	
[965]	0.0	0x20000F14	float	
[966]	0.0	0x20000F18	float	
[967]	0.0	0x20000F1C	float	
[968]	0.0	0x20000F20	float	
[969]	0.0	0x20000F24	float	
[970]	0.0	0x20000F28	float	
[971]	0.0	0x20000F2C	float	
[972]	0.0	0x20000F30	float	
[973]	0.0	0x20000F34	float	
[974]	0.0	0x20000F38	float	
[975]	0.0	0x20000F3C	float	
[976]	0.0	0x20000F40	float	
[977]	0.0	0x20000F44	float	
[978]	0.0	0x20000F48	float	
[979]	0.0	0x20000F4C	float	
[980]	0.0	0x20000F50	float	
[981]	0.0	0x20000F54	float	
[982]	0.0	0x20000F58	float	
[983]	0.0	0x20000F5C	float	
[984]	0.0	0x20000F60	float	
[985]	0.0	0x20000F64	float	
[986]	0.0	0x20000F68	float	
[987]	0.0	0x20000F6C	float	
[988]	0.0	0x20000F70	float	
[989]	0.0	0x20000F74	float	
[990]	0.0	0x20000F78	float	
[991]	0.0	0x20000F7C	float	
[992]	0.0	0x20000F80	float	
[993]	0.0	0x20000F84	float	
[994]	0.0	0x20000F88	float	
[995]	0.0	0x20000F8C	float	
[996]	0.0	0x20000F90	float	
[997]	0.0	0x20000F94	float	
[998]	0.0	0x20000F98	float	
[999]	0.0	0x20000F9C	float	
[1000]	0.0	0x20000FA0	float	
[1001]	0.0	0x20000FA4	float	
[1002]	0.0	0x20000FA8	float	
[1003]	0.0	0x20000FAC	float	
[1004]	0.0	0x20000FB0	float	
[1005]	0.0	0x20000FB4	float	
[1006]	0.0	0x20000FB8	float	
[1007]	0.0	0x20000FBC	float	
[1008]	0.0	0x20000FC0	float	
[1009]	0.0	0x20000FC4	float	
[1010]	0.0	0x20000FC8	float	
[1011]	0.0	0x20000FCC	float	
[1012]	0.0	0x20000FD0	float	
[1013]	0.0	0x20000FD4	float	
[1014]	0.0	0x20000FD8	float	
[1015]	0.0	0x20000FDC	float	
[1016]	0.0	0x20000FE0	float	
[1017]	0.0	0x20000FE4	float	
[1018]	0.0	0x20000FE8	float	
[1019]	0.0	0x20000FEC	float	
[1020]	0.0	0x20000FF0	float	
[1021]	0.0	0x20000FF4	float	
[1022]	0.0	0x20000FF8	float	
[1023]	0.0	0x20000FFC	float	
